date,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,off_market_in_two_weeks,city,zipcode,year,bank,bus,hospital,mall,park,restaurant,school,station,supermarket,Total Population,Median Age,Per Capita Income,Total Families Below Poverty,Total Housing Units,Median Rent,Median Home Value,Total Labor Force,Unemployed Population,Total School Age Population,Total School Enrollment,Median Commute Time,price,city_full
2020-09-30,400000.0,535000.0,289.7473997028232,346.4454382889571,17.0,22.0,23.0,24.0,77.0,0.9853372137657463,0.0588235294117647,0.2272727272727272,NY,7073,2020,20.0,2.0,4.0,2.0,102.0,50.0,103.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464393.3720918866,New York-Newark-Jersey City
2017-01-31,405000.0,415000.0,238.2798937112489,256.8600531443756,36.0,24.0,32.0,50.0,114.0,0.9638343345149946,0.0277777777777777,0.125,NY,7075,2017,3.0,0.0,5.0,1.0,48.0,12.0,105.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404066.7959959021,New York-Newark-Jersey City
2014-06-30,425000.0,472450.0,248.39121056122048,261.78010471204186,83.0,90.0,124.0,119.0,39.0,0.9837714765131196,0.2771084337349397,0.0111111111111111,NY,7076,2014,8.0,0.0,2.0,1.0,27.0,19.0,79.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490749.3189008673,New York-Newark-Jersey City
2014-05-31,235000.0,250000.0,201.57938487115544,201.72966047405507,58.0,50.0,47.0,60.0,114.0,0.9705628468881466,0.189655172413793,0.02,NY,7095,2014,2.0,0.0,1.0,0.0,33.0,9.0,76.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227558.17367868577,New York-Newark-Jersey City
2015-06-30,110000.0,144900.0,39.80891719745223,60.75607560756075,27.0,25.0,50.0,97.0,278.0,1.0035832361062085,0.2592592592592592,0.0,NY,7107,2015,3.0,3.0,12.0,1.0,91.0,10.0,195.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189641.81362454445,New York-Newark-Jersey City
2016-05-31,247000.0,272450.0,119.08519297829672,143.93939393939394,43.0,43.0,74.0,94.0,71.5,0.9722615080319956,0.3953488372093023,0.0232558139534883,NY,7202,2016,3.0,0.0,4.0,3.0,35.0,26.0,81.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189797.29734026795,New York-Newark-Jersey City
2023-10-31,600000.0,624450.0,261.2652039934361,273.224043715847,37.0,43.0,44.0,30.0,31.0,1.0397059411125038,0.6216216216216216,0.1860465116279069,NY,7206,2023,14.0,2.0,2.0,1.0,62.0,77.0,67.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440229.7397953104,New York-Newark-Jersey City
2023-06-30,517500.0,599000.0,316.94417631917634,337.8378378378378,116.0,133.0,155.0,145.0,57.5,0.9867135419877272,0.3534482758620689,0.263157894736842,NY,7305,2023,20.0,0.0,3.0,2.0,68.0,171.0,99.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463807.6885992842,New York-Newark-Jersey City
2018-09-30,830000.0,899999.0,316.0070880094507,350.8361204013378,11.0,13.0,17.0,38.0,86.5,0.9580490031176604,0.1818181818181818,0.1538461538461538,NY,7423,2018,21.0,0.0,4.0,9.0,32.0,51.0,72.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795812.5675884743,New York-Newark-Jersey City
2023-02-28,480000.0,479745.0,285.05463680180446,315.5257719019329,60.0,71.0,56.0,38.0,52.0,0.9921073132164788,0.3666666666666666,0.2676056338028168,NY,7424,2023,35.0,2.0,5.0,9.0,101.0,159.0,91.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519818.2437100234,New York-Newark-Jersey City
2020-11-30,418500.0,377777.0,213.23402193847537,214.0366172624237,66.0,72.0,65.0,45.0,36.0,1.0207547349190147,0.3787878787878787,0.125,NY,7456,2020,0.0,0.0,0.0,1.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390855.0861760159,New York-Newark-Jersey City
2019-06-30,295000.0,312349.5,276.8111458149174,262.2245540398741,28.0,31.0,26.0,23.0,37.0,0.9876214256198114,0.1428571428571428,0.064516129032258,NY,7457,2019,22.0,0.0,1.0,9.0,48.0,73.0,40.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326254.8199936762,New York-Newark-Jersey City
2014-04-30,164900.0,160900.0,71.66666666666667,71.13821138211382,39.0,35.0,64.0,128.0,67.0,0.955396648897454,0.2051282051282051,0.0,NY,7501,2014,8.0,0.0,5.0,1.0,33.0,37.0,124.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149053.46583975793,New York-Newark-Jersey City
2020-04-30,280000.0,220000.0,129.9638989169675,149.1987951807229,21.0,21.0,17.0,25.0,78.0,0.9678270839017392,0.3809523809523809,0.0476190476190476,NY,7524,2020,29.0,2.0,2.0,2.0,78.0,133.0,125.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318674.48003109515,New York-Newark-Jersey City
2020-07-31,452500.0,482000.0,265.06976744186045,298.1610337972167,28.0,37.0,38.0,29.0,65.5,1.0037132142722125,0.4285714285714285,0.4864864864864865,NY,7607,2020,22.0,0.0,4.0,4.0,122.0,73.0,128.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445085.33878600114,New York-Newark-Jersey City
2014-06-30,640000.0,637000.0,263.2350294397449,248.55697810905087,20.0,20.0,24.0,34.0,52.0,0.986363000495713,0.4,0.0,NY,7640,2014,6.0,0.0,2.0,0.0,14.0,20.0,41.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593161.0060958989,New York-Newark-Jersey City
2012-11-30,420000.0,437000.0,220.7407407407408,241.89829830953025,37.0,35.0,38.0,50.0,53.0,0.9754288306546568,0.2432432432432432,0.0,NY,7657,2012,26.0,0.0,12.0,2.0,83.0,44.0,147.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402909.0782681461,New York-Newark-Jersey City
2017-06-30,350000.0,383000.0,233.8009352037408,235.49257759784075,12.0,17.0,27.0,27.0,70.5,1.0029252874895518,0.0833333333333333,0.0588235294117647,NY,7662,2017,11.0,0.0,2.0,4.0,85.0,29.0,97.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364199.2723539567,New York-Newark-Jersey City
2022-07-31,620000.0,689900.0,281.6577129700691,288.94736842105266,195.0,236.0,227.0,177.0,43.0,1.043081473376474,0.6769230769230768,0.4872881355932203,NY,7726,2022,7.0,1.0,1.0,6.0,9.0,13.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653706.0883288819,New York-Newark-Jersey City
2021-02-28,701000.0,625000.0,298.4729291994447,308.80773361976367,23.0,23.0,27.0,11.0,36.5,0.9843750427533596,0.2608695652173913,0.3043478260869565,NY,7739,2021,12.0,0.0,1.0,2.0,32.0,27.0,49.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707861.6125325601,New York-Newark-Jersey City
2017-02-28,438950.0,549900.0,193.9557961208841,202.0583190394511,40.0,49.0,75.0,70.0,46.0,0.963794979592912,0.125,0.2244897959183673,NY,7746,2017,2.0,0.0,2.0,2.0,6.0,3.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515513.5968487093,New York-Newark-Jersey City
2017-09-30,1157000.0,998758.0,378.1664656212304,401.3693951664876,54.0,52.0,79.0,98.0,64.0,0.9499477120255186,0.1111111111111111,0.2115384615384615,NY,7760,2017,0.0,0.0,0.0,0.0,14.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940675.5674324414,New York-Newark-Jersey City
2017-05-31,330000.0,305000.0,161.44343302990896,166.80602006688963,34.0,34.0,63.0,51.0,68.0,0.983327119012622,0.2647058823529411,0.0,NY,7828,2017,7.0,0.0,0.0,0.0,7.0,11.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322343.3752899654,New York-Newark-Jersey City
2019-11-30,315000.0,337000.0,188.1720430107527,185.49000951474787,45.0,47.0,37.0,42.0,39.5,0.9820971820345136,0.3333333333333333,0.0212765957446808,NY,7828,2019,8.0,0.0,0.0,0.0,8.0,13.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363608.7487579593,New York-Newark-Jersey City
2016-01-31,485000.0,381850.0,186.40350877192984,166.11742012513383,23.0,25.0,18.0,49.0,123.0,0.9632988636453635,0.0434782608695652,0.0,NY,7830,2016,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492111.4360604246,New York-Newark-Jersey City
2017-03-31,265000.0,287900.0,145.22821576763485,179.87914491160575,9.0,9.0,27.0,26.0,72.0,0.939001340457748,0.2222222222222222,0.0,NY,7852,2017,6.0,0.0,0.0,2.0,7.0,12.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318388.2903748129,New York-Newark-Jersey City
2013-11-30,515000.0,515000.0,231.91413389031376,261.678693505507,35.0,35.0,53.0,43.0,37.0,0.9844163188571547,0.2857142857142857,0.0,NY,7936,2013,1.0,0.0,2.0,1.0,11.0,14.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495478.5033407714,New York-Newark-Jersey City
2012-09-30,232500.0,272000.0,106.84700026198584,154.78095489092848,4.0,4.0,14.0,41.0,211.0,0.9440865319285788,0.0,0.0,NY,8092,2012,1.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245578.34369583416,New York-Newark-Jersey City
2015-06-30,362500.0,425000.0,190.61583577712608,202.7439024390244,51.0,47.0,55.0,62.0,49.0,0.9705120458739576,0.0588235294117647,0.0425531914893617,NY,8530,2015,0.0,0.0,0.0,0.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385422.0257252515,New York-Newark-Jersey City
2014-08-31,366000.0,497000.0,167.94762311414746,219.1340782122905,14.0,16.0,32.0,52.0,45.5,0.91950381297059,0.1428571428571428,0.0,NY,8559,2014,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425608.0370390426,New York-Newark-Jersey City
2022-11-30,1133750.0,1399000.0,437.2794682865553,441.5615141955836,12.0,8.0,11.0,19.0,83.5,0.9712552110392972,0.25,0.375,NY,8730,2022,17.0,0.0,0.0,2.0,26.0,58.0,24.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931772.8295838787,New York-Newark-Jersey City
2017-05-31,228450.0,255000.0,145.64942112879885,159.80113636363637,134.0,171.0,197.0,202.0,78.5,0.9605646152900352,0.1567164179104477,0.1461988304093567,NY,8731,2017,1.0,0.0,0.0,0.0,7.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249906.6872220364,New York-Newark-Jersey City
2016-11-30,254000.0,279950.0,147.8102189781022,157.57554140224323,9.0,6.0,8.0,24.0,60.0,0.9173186040452904,0.0,0.0,NY,8741,2016,3.0,1.0,2.0,0.0,11.0,6.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282566.4708525145,New York-Newark-Jersey City
2012-03-31,358000.0,269900.0,185.05080223275704,172.57033248081842,59.0,56.0,5.0,9.0,140.0,0.9518722539422032,0.0,0.0,NY,8807,2012,0.0,0.0,1.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420139.5944829415,New York-Newark-Jersey City
2018-11-30,300000.0,289900.0,219.9299338263916,221.73193837562064,103.0,160.0,123.0,141.0,45.5,0.9774242599377316,0.2427184466019417,0.16875,NY,8817,2018,18.0,0.0,1.0,1.0,57.0,60.0,54.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320742.0427965489,New York-Newark-Jersey City
2015-12-31,262000.0,220000.0,139.31034482758622,146.12640845070422,15.0,15.0,19.0,38.0,82.0,0.9128792183207586,0.0666666666666666,0.0,NY,8827,2015,0.0,0.0,1.0,0.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353153.4791542715,New York-Newark-Jersey City
2020-08-31,381250.0,495000.0,166.59799102193085,182.1015138023152,28.0,31.0,25.0,22.0,53.0,0.9950252365494217,0.3214285714285714,0.032258064516129,NY,8827,2020,0.0,0.0,0.0,0.0,7.0,5.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381808.8260116044,New York-Newark-Jersey City
2017-10-31,223750.0,249900.0,139.96138996138995,173.49537037037038,24.0,25.0,21.0,29.0,66.0,0.9754056979219338,0.1666666666666666,0.0,NY,8829,2017,0.0,0.0,0.0,0.0,4.0,7.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263745.6324155967,New York-Newark-Jersey City
2015-08-31,235000.0,249990.0,152.94117647058823,159.1707420295307,43.0,63.0,59.0,94.0,83.5,0.9569511574453596,0.0697674418604651,0.1269841269841269,NY,8882,2015,5.0,1.0,1.0,6.0,16.0,17.0,50.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255416.97235404133,New York-Newark-Jersey City
2018-08-31,1197500.0,1300000.0,1489.0267645775289,1810.22706505848,82.0,84.0,104.0,243.0,174.5,0.9856394892180762,0.0853658536585365,0.0,NY,10010,2018,318.0,13.0,24.0,8.0,543.0,2137.0,373.0,154.0,190.0,33119.0,34.6,88872.0,30651.0,17847.0,2513.0,753000.0,21157.0,784.0,32190.0,32190.0,18761.0,1696626.6515340928,New York-Newark-Jersey City
2021-10-31,430000.0,487000.0,509.3006286484059,523.75,23.0,19.0,22.0,29.0,70.5,0.9858335901055204,0.0,0.0,NY,10034,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41933.0,36.4,32587.0,41780.0,16677.0,1395.0,397500.0,23972.0,1398.0,40143.0,40143.0,19978.0,485162.68169444194,New York-Newark-Jersey City
2021-07-31,2300000.0,2375000.0,1450.2827320344393,1646.3807596513077,13.0,13.0,7.0,9.0,79.0,0.9852888510102692,0.0,0.0,NY,10069,2021,349.0,10.0,24.0,7.0,364.0,2163.0,327.0,120.0,190.0,6504.0,36.3,110364.0,6504.0,3997.0,1749.0,1731600.0,3195.0,334.0,6234.0,6234.0,2625.0,1747627.3291666375,New York-Newark-Jersey City
2022-11-30,667000.0,669888.0,438.723499653148,432.2985957132298,82.0,78.0,91.0,108.0,38.0,0.9846260551311108,0.2926829268292682,0.064102564102564,NY,10305,2022,30.0,1.0,5.0,0.0,85.0,131.0,72.0,12.0,16.0,44531.0,41.1,36504.0,44097.0,17067.0,1421.0,544000.0,21837.0,1414.0,43395.0,43395.0,19102.0,648549.157173795,New York-Newark-Jersey City
2013-01-31,423000.0,475000.0,237.5,238.67599742599745,37.0,44.0,69.0,125.0,179.0,0.944877444498378,0.1351351351351351,0.0227272727272727,NY,10461,2013,0.0,0.0,25.0,0.0,122.0,2.0,173.0,40.0,4.0,51599.0,38.5,25921.0,50353.0,20908.0,1152.0,463100.0,26481.0,3037.0,49366.0,49366.0,22062.0,357499.6972029242,New York-Newark-Jersey City
2014-06-30,422000.0,450000.0,296.23565369261473,321.69117647058823,10.0,16.0,25.0,39.0,125.5,0.9511351769235028,0.0,0.125,NY,10464,2014,0.0,0.0,2.0,0.0,35.0,5.0,26.0,4.0,5.0,4248.0,48.7,39454.0,4247.0,2226.0,1319.0,484000.0,2311.0,107.0,4198.0,4198.0,2068.0,484337.7123539388,New York-Newark-Jersey City
2017-01-31,390000.0,575000.0,164.56140350877192,232.5280414150129,11.0,20.0,19.0,26.0,183.0,0.987993111196307,0.1818181818181818,0.2,NY,10472,2017,2.0,0.0,54.0,4.0,266.0,15.0,205.0,65.0,6.0,68972.0,31.6,14624.0,68324.0,23371.0,1100.0,417700.0,30783.0,4043.0,65891.0,65891.0,25164.0,463007.8704443427,New York-Newark-Jersey City
2019-10-31,450000.0,515000.0,306.79933665008286,321.1111111111111,37.0,42.0,52.0,67.0,71.0,0.9801974418032744,0.2702702702702702,0.0,NY,10473,2019,18.0,0.0,9.0,3.0,222.0,95.0,147.0,38.0,24.0,59609.0,36.1,22755.0,59170.0,21955.0,964.0,381600.0,25213.0,2365.0,57802.0,57802.0,22122.0,447040.6597511636,New York-Newark-Jersey City
2015-06-30,395000.0,414450.0,253.4880403252651,235.6817291442792,19.0,22.0,26.0,35.0,228.0,0.95066245477516,0.1052631578947368,0.0,NY,10523,2015,1.0,0.0,5.0,0.0,17.0,9.0,57.0,4.0,2.0,8563.0,34.9,33489.0,8517.0,2950.0,1921.0,420400.0,5295.0,359.0,8248.0,8248.0,4599.0,413067.2372997589,New York-Newark-Jersey City
2012-10-31,310000.0,299450.0,180.18776339821903,232.6928857885288,8.0,7.0,16.0,20.0,269.0,0.9285131023788636,0.25,0.0,NY,10548,2012,1.0,0.0,3.0,0.0,16.0,0.0,27.0,3.0,0.0,3174.0,46.7,45925.0,3028.0,1189.0,1560.0,388100.0,1667.0,124.0,3088.0,3088.0,1509.0,292083.67109054007,New York-Newark-Jersey City
2015-03-31,675000.0,529999.0,268.0276588738887,272.77953434895085,53.0,54.0,91.0,146.0,143.0,0.9667441596401352,0.1132075471698113,0.0,NY,10549,2015,0.0,1.0,2.0,0.0,12.0,0.0,13.0,4.0,1.0,16165.0,39.7,53287.0,15923.0,6085.0,1385.0,560700.0,9003.0,635.0,15633.0,15633.0,7611.0,572810.3061419864,New York-Newark-Jersey City
2019-12-31,392500.0,459500.0,223.26724137931035,174.107,20.0,17.0,14.0,19.0,60.5,0.9855846058659402,0.3499999999999999,0.0588235294117647,NY,10553,2019,11.0,0.0,5.0,1.0,96.0,53.0,113.0,22.0,24.0,10429.0,41.0,29637.0,10429.0,3712.0,1443.0,359400.0,5576.0,298.0,9970.0,9970.0,5046.0,436906.792051321,New York-Newark-Jersey City
2022-10-31,637500.0,599900.0,253.7128712871287,222.1851851851852,10.0,12.0,21.0,16.0,39.0,1.0134401334248548,0.6999999999999998,0.0,NY,10553,2022,21.0,0.0,7.0,1.0,104.0,84.0,116.0,22.0,30.0,10259.0,43.4,39340.0,10259.0,3805.0,1579.0,398600.0,6163.0,265.0,10029.0,10029.0,5461.0,536841.3674943065,New York-Newark-Jersey City
2015-12-31,448800.0,462000.0,239.3906420021763,254.82065479056328,81.0,76.0,70.0,168.0,138.0,0.9626864168084118,0.1358024691358024,0.0,NY,10573,2015,0.0,0.0,5.0,0.0,43.0,5.0,37.0,5.0,2.0,38656.0,37.7,36953.0,38284.0,13661.0,1448.0,519700.0,22149.0,1803.0,37366.0,37366.0,19343.0,532392.1619753075,New York-Newark-Jersey City
2023-09-30,450000.0,425000.0,353.7735849056604,301.9031141868512,3.0,3.0,5.0,2.0,19.0,1.0210559154486365,0.6666666666666666,0.3333333333333333,NY,10596,2023,3.0,0.0,2.0,0.0,21.0,9.0,24.0,2.0,3.0,796.0,42.9,43331.0,796.0,422.0,1569.0,422900.0,481.0,64.0,796.0,796.0,392.0,419603.5678476263,New York-Newark-Jersey City
2015-12-31,350000.0,179000.0,191.2140575079872,177.89473684210526,61.0,74.0,51.0,147.0,152.0,0.9967353988539472,0.1639344262295081,0.0135135135135135,NY,10704,2015,7.0,0.0,15.0,2.0,97.0,10.0,142.0,34.0,16.0,31198.0,41.0,33551.0,31163.0,13374.0,1291.0,401600.0,16920.0,1646.0,29922.0,29922.0,14589.0,397075.9111464292,New York-Newark-Jersey City
2015-04-30,746500.0,784000.0,370.66246056782336,406.612153848007,41.0,44.0,40.0,65.0,116.0,0.983521893423016,0.3170731707317073,0.0,NY,10706,2015,3.0,0.0,6.0,1.0,32.0,8.0,58.0,6.0,4.0,8734.0,46.8,65563.0,8388.0,3489.0,1636.0,644700.0,4552.0,271.0,8431.0,8431.0,3845.0,699760.0553844138,New York-Newark-Jersey City
2012-08-31,360000.0,359900.0,189.11745189117448,196.46221622359383,92.0,108.0,173.0,286.0,154.0,0.9546186043177372,0.0543478260869565,0.0092592592592592,NY,10901,2012,1.0,0.0,2.0,0.0,7.0,4.0,27.0,5.0,2.0,23007.0,42.5,46204.0,22723.0,9271.0,1173.0,458300.0,12341.0,532.0,22315.0,22315.0,10916.0,373220.57537250017,New York-Newark-Jersey City
2014-06-30,400000.0,434000.0,231.74971031286208,236.61998441300807,9.0,7.0,16.0,25.0,83.0,0.9695747117808456,0.1111111111111111,0.0,NY,10962,2014,3.0,0.0,4.0,0.0,14.0,13.0,30.0,0.0,3.0,6166.0,46.1,36470.0,5636.0,1789.0,1054.0,491200.0,2618.0,289.0,5915.0,5915.0,2169.0,427354.9808075384,New York-Newark-Jersey City
2022-06-30,557750.0,639000.0,301.69515156006446,280.2631578947368,14.0,16.0,21.0,9.0,16.0,1.0246246325681077,0.6428571428571429,0.3125,NY,10962,2022,8.0,1.0,4.0,0.0,19.0,22.0,34.0,0.0,8.0,5345.0,44.5,55997.0,5180.0,1724.0,1245.0,545600.0,2786.0,167.0,5231.0,5231.0,2180.0,606622.3567789831,New York-Newark-Jersey City
2014-01-31,640000.0,699000.0,246.6216216216216,326.7182962245886,5.0,7.0,13.0,20.0,347.0,0.9374739122935432,0.2,0.0,NY,10964,2014,4.0,0.0,4.0,0.0,21.0,15.0,32.0,4.0,2.0,1791.0,48.3,41856.0,1791.0,661.0,1490.0,494800.0,854.0,137.0,1777.0,1777.0,631.0,562268.3191642618,New York-Newark-Jersey City
2021-04-30,645000.0,699000.0,431.5448253769593,440.4510218463706,65.0,68.0,87.0,55.0,46.0,0.9832664959312412,0.2923076923076923,0.1470588235294117,NY,11001,2021,58.0,0.0,10.0,0.0,95.0,122.0,118.0,10.0,34.0,26542.0,43.9,48875.0,26523.0,9175.0,1775.0,595400.0,14091.0,662.0,25867.0,25867.0,12372.0,696070.9581838156,New York-Newark-Jersey City
2020-02-29,570000.0,684000.0,445.4908851560455,491.5612005608742,15.0,24.0,28.0,28.0,82.0,0.9439403728589648,0.0,0.0,NY,11004,2020,51.0,0.0,7.0,0.0,107.0,103.0,103.0,10.0,29.0,15098.0,44.7,41075.0,14147.0,5441.0,1613.0,531300.0,7562.0,347.0,14470.0,14470.0,6820.0,750762.9183737454,New York-Newark-Jersey City
2015-04-30,1040000.0,1398000.0,482.9984544049459,501.80673745092287,11.0,12.0,29.0,31.0,63.0,0.93243120272605,0.0,0.0,NY,11020,2015,6.0,0.0,25.0,0.0,56.0,7.0,71.0,8.0,7.0,6120.0,46.4,60677.0,6120.0,2053.0,1386.0,879500.0,3083.0,139.0,6026.0,6026.0,2801.0,1073521.3602435633,New York-Newark-Jersey City
2014-02-28,948000.0,925000.0,470.83333333333326,579.7388663967611,23.0,39.0,42.0,41.0,131.0,0.9630162807683982,0.1304347826086956,0.0256410256410256,NY,11204,2014,21.0,1.0,26.0,3.0,130.0,24.0,323.0,71.0,26.0,80963.0,33.6,20161.0,80880.0,26842.0,1171.0,657500.0,35768.0,3466.0,76824.0,76824.0,30168.0,598096.8014301574,New York-Newark-Jersey City
2022-09-30,810000.0,587500.0,555.9027777777777,549.5,107.0,97.0,132.0,184.0,72.0,0.9685956278502262,0.0934579439252336,0.0,NY,11209,2022,75.0,1.0,9.0,0.0,105.0,399.0,115.0,40.0,76.0,72938.0,40.5,48419.0,72459.0,33683.0,1682.0,823100.0,38538.0,2195.0,70247.0,70247.0,30096.0,877396.655715229,New York-Newark-Jersey City
2019-06-30,600000.0,749000.0,479.55974842767296,484.1024096385543,34.0,30.0,65.0,95.0,99.0,0.9625591981996806,0.1470588235294117,0.0333333333333333,NY,11210,2019,86.0,1.0,18.0,5.0,195.0,330.0,250.0,82.0,87.0,67040.0,35.6,30110.0,66700.0,24128.0,1353.0,623100.0,32970.0,2117.0,64347.0,64347.0,29121.0,765914.0593509049,New York-Newark-Jersey City
2018-12-31,1070250.0,1200000.0,1115.7718120805368,1299.9356720380028,48.0,51.0,114.0,199.0,158.0,0.9915694103207768,0.0416666666666666,0.0392156862745098,NY,11211,2018,297.0,12.0,24.0,8.0,483.0,2156.0,364.0,147.0,226.0,101560.0,30.6,39123.0,101137.0,41188.0,1645.0,912900.0,54946.0,3199.0,94949.0,94949.0,47040.0,1006022.0377237028,New York-Newark-Jersey City
2022-10-31,625000.0,549000.0,320.7833767738199,338.88888888888886,2.0,3.0,1.0,1.0,52.5,0.9276261627121142,0.0,0.0,NY,11239,2022,22.0,1.0,5.0,1.0,161.0,171.0,126.0,54.0,48.0,15917.0,45.8,26248.0,15816.0,8179.0,832.0,477600.0,6488.0,497.0,15632.0,15632.0,5414.0,567932.8239973761,New York-Newark-Jersey City
2018-12-31,542500.0,558000.0,494.2408376963351,469.5817490494297,77.0,70.0,85.0,120.0,55.0,0.9541474411093532,0.0389610389610389,0.0428571428571428,NY,11360,2018,19.0,1.0,5.0,1.0,116.0,91.0,74.0,9.0,29.0,19501.0,48.4,45446.0,19487.0,9372.0,2007.0,526000.0,9665.0,466.0,18842.0,18842.0,8375.0,683969.77362823,New York-Newark-Jersey City
2022-09-30,362000.0,359499.5,528.7385278049455,627.5510204081633,101.0,107.0,122.0,139.0,42.0,0.9886522022305814,0.2574257425742574,0.0654205607476635,NY,11364,2022,54.0,1.0,8.0,1.0,188.0,141.0,101.0,18.0,52.0,39015.0,45.6,39648.0,38929.0,14567.0,2008.0,666900.0,19744.0,1106.0,37893.0,37893.0,16709.0,732550.2666391656,New York-Newark-Jersey City
