date,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,off_market_in_two_weeks,city,zipcode,year,bank,bus,hospital,mall,park,restaurant,school,station,supermarket,Total Population,Median Age,Per Capita Income,Total Families Below Poverty,Total Housing Units,Median Rent,Median Home Value,Total Labor Force,Unemployed Population,Total School Age Population,Total School Enrollment,Median Commute Time,price,city_full
2021-03-31,160000.0,175000.0,128.060764224499,134.49843283844905,32.0,55.0,42.0,19.0,19.5,0.9788244380610324,0.40625,0.4545454545454545,PHL,8093,2021,10.0,0.0,1.0,1.0,55.0,48.0,51.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181428.83476263867,Philadelphia-Camden-Wilmington
2016-07-31,503500.0,512387.5,250.0,242.60666185666184,216.0,231.0,240.0,132.0,19.0,0.9908351931564956,0.25,0.1645021645021645,DC,22003,2016,20.0,0.0,4.0,1.0,102.0,67.0,103.0,2.0,16.0,60058.0,39.4,39320.0,59460.0,19933.0,1558.0,497000.0,33177.0,1841.0,57771.0,57771.0,28633.0,489644.3625083529,DC_Metro
2015-03-31,147000.0,162700.0,118.17881705639616,126.99415136023566,95.0,144.0,168.0,117.0,48.0,0.979087605416114,0.2842105263157894,0.3611111111111111,CHI,60090,2015,1.0,0.0,0.0,0.0,60.0,12.0,35.0,3.0,6.0,37912.0,36.3,28219.0,37450.0,15305.0,1054.0,178000.0,22514.0,1520.0,36110.0,36110.0,20020.0,160034.3995826913,Chicago-Naperville-Elgin
2022-06-30,267000.0,274900.0,171.66095890410958,168.51441241685143,194.0,202.0,213.0,59.0,7.0,1.035401979230524,0.7371134020618557,0.8267326732673266,DET,48038,2022,19.0,0.0,2.0,0.0,16.0,30.0,33.0,0.0,10.0,43982.0,41.5,39058.0,43756.0,21211.0,1113.0,193700.0,23996.0,1074.0,42435.0,42435.0,20630.0,267256.582873815,Detroit-Warren-Dearborn
2016-02-29,289925.0,294500.0,149.6319911431852,166.29909945127338,152.0,207.0,134.0,73.0,35.0,0.9959063273304885,0.3684210526315789,0.3043478260869565,SEA,98023,2016,18.0,0.0,1.0,7.0,28.0,40.0,54.0,0.0,8.0,50065.0,35.8,30954.0,49737.0,18530.0,1141.0,264300.0,27672.0,2194.0,48223.0,48223.0,23692.0,294011.71845130675,Seattle-Tacoma-Bellevue
2013-12-31,725000.0,774900.0,320.0291931619333,296.7620075553157,94.0,85.0,75.0,73.0,38.0,0.9691705947621572,0.1702127659574468,0.2470588235294117,LA,92705,2013,9.0,0.0,6.0,0.0,66.0,31.0,79.0,2.0,7.0,44945.0,37.7,40398.0,44542.0,14889.0,1358.0,714600.0,22310.0,1829.0,43171.0,43171.0,18833.0,682720.2691053138,Los Angeles-Long Beach-Anaheim
2021-09-30,279950.0,268495.0,164.4188596491228,174.6479229989868,28.0,0.0,30.0,15.0,12.0,1.0377705274516755,0.5357142857142857,0.586206896551724,STL,63362,2021,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,7785.0,30.7,27162.0,7714.0,2924.0,887.0,165000.0,4200.0,223.0,7409.0,7409.0,3917.0,270223.13461227604,St. Louis
2012-08-31,10000.0,17450.0,10.265395894428153,18.294723294723298,19.0,19.0,20.0,22.0,61.0,0.9824278636223632,0.3684210526315789,0.0,DET,48229,2012,7.0,0.0,1.0,3.0,17.0,3.0,65.0,0.0,3.0,9722.0,34.9,16282.0,9630.0,4934.0,753.0,64200.0,3934.0,1087.0,9352.0,9352.0,2744.0,16882.40865371336,Detroit-Warren-Dearborn
2018-03-31,805000.0,875000.0,371.3568362453865,392.9368855746199,25.0,55.0,99.0,134.0,100.0,0.9644782340215023,0.2,0.2,NY,7670,2018,10.0,1.0,2.0,1.0,44.0,21.0,62.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862269.6637306543,New York-Newark-Jersey City
2018-08-31,610000.0,525000.0,402.3605150214592,370.3240740740741,59.0,75.0,87.0,38.0,18.0,0.987949104512555,0.3220338983050847,0.52,DC,20017,2018,147.0,3.0,9.0,4.0,548.0,616.0,336.0,23.0,67.0,19993.0,36.5,40512.0,19249.0,8284.0,1446.0,439500.0,10925.0,1144.0,19007.0,19007.0,8959.0,500639.9493540413,DC_Metro
2018-02-28,300000.0,329900.0,137.00168444693992,140.11675651771924,113.0,132.0,120.0,70.0,38.5,0.992030669706098,0.3185840707964601,0.4696969696969697,DAL,75077,2018,6.0,0.0,2.0,0.0,66.0,18.0,40.0,1.0,10.0,36181.0,42.1,45760.0,36109.0,13409.0,1404.0,253500.0,20311.0,776.0,34892.0,34892.0,17329.0,311041.94851798884,Dallas-Fort Worth-Arlington
2019-03-31,98000.0,115000.0,97.75524981897176,108.49070080781468,239.0,298.0,385.0,399.0,67.0,0.9510522684701496,0.0878661087866108,0.1174496644295302,NY,8759,2019,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181227.06579449525,New York-Newark-Jersey City
2020-02-29,405000.0,450000.0,256.4102564102564,225.79026593075764,15.0,16.0,11.0,18.0,94.0,0.9948406846941495,0.3333333333333333,0.25,NY,7057,2020,20.0,0.0,3.0,0.0,98.0,52.0,114.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441276.7992770649,New York-Newark-Jersey City
2015-12-31,354000.0,375000.0,119.91279069767442,124.35991221653256,17.0,11.0,11.0,15.0,28.0,0.9715425741120564,0.1176470588235294,0.2727272727272727,DAL,75182,2015,2.0,0.0,1.0,0.0,15.0,3.0,21.0,0.0,2.0,5455.0,41.8,40473.0,5441.0,1780.0,2001.0,306300.0,2779.0,159.0,5252.0,5252.0,2404.0,362894.10890162113,Dallas-Fort Worth-Arlington
2013-09-30,84000.0,117475.0,59.655007187350265,63.096083603896105,82.0,117.0,97.0,134.0,75.0,0.9783021311895987,0.2682926829268292,0.1367521367521367,CHI,60653,2013,11.0,0.0,5.0,3.0,112.0,27.0,147.0,28.0,13.0,31374.0,34.3,23179.0,30682.0,16447.0,690.0,259700.0,14717.0,3367.0,29928.0,29928.0,10562.0,173321.51495898314,Chicago-Naperville-Elgin
2023-06-30,1730000.0,1925000.0,1122.250522255736,1123.26768781911,36.0,39.0,53.0,46.0,34.0,0.9929014130704616,0.3611111111111111,0.4102564102564102,LA,90405,2023,83.0,0.0,5.0,4.0,93.0,553.0,88.0,6.0,51.0,26981.0,41.3,82231.0,26855.0,15786.0,2148.0,1683300.0,16182.0,1151.0,26292.0,26292.0,11027.0,1762663.1045266867,Los Angeles-Long Beach-Anaheim
2020-11-30,725000.0,921950.0,541.1826821541712,518.0096224391896,25.0,22.0,66.0,70.0,50.5,0.9872487391104248,0.28,0.4090909090909091,LA,90006,2020,46.0,4.0,13.0,8.0,111.0,519.0,201.0,27.0,40.0,59576.0,34.1,17791.0,58951.0,21124.0,1116.0,608600.0,33342.0,2329.0,57447.0,57447.0,29498.0,707118.1379874222,Los Angeles-Long Beach-Anaheim
2023-02-28,465000.0,369900.0,141.85478950579622,287.1894409937888,1.0,2.0,3.0,7.0,242.0,0.9789494293672196,0.0,0.0,DC,22735,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,42.8,30222.0,2100.0,898.0,1324.0,318300.0,1123.0,80.0,1905.0,1905.0,778.0,370220.6297837316,DC_Metro
2015-04-30,231450.0,309000.0,140.5737039525249,154.8948948948949,12.0,28.0,29.0,35.0,123.0,0.9708070935108184,0.0833333333333333,0.2857142857142857,BOS,1464,2015,0.0,0.0,0.0,0.0,7.0,3.0,13.0,0.0,0.0,7404.0,40.3,25506.0,5640.0,2338.0,1127.0,268900.0,3023.0,225.0,7187.0,7187.0,2590.0,270609.586682352,Boston-Cambridge-Newton
2018-09-30,600000.0,621950.0,415.28239202657807,411.5694928110885,61.0,65.0,72.0,32.0,12.0,0.9919902330478984,0.2295081967213114,0.4461538461538461,SD,92123,2018,26.0,2.0,9.0,2.0,65.0,150.0,93.0,9.0,35.0,31028.0,32.8,35716.0,30260.0,12377.0,1921.0,471900.0,17931.0,1091.0,29471.0,29471.0,15486.0,585927.945122987,San Diego-Chula Vista-Carlsbad
2021-12-31,770000.0,700000.0,311.6906962561992,320.26563838903166,94.0,77.0,45.0,15.0,7.0,1.01792727666361,0.5425531914893617,0.2337662337662337,DEN,80403,2021,8.0,2.0,0.0,0.0,48.0,41.0,7.0,1.0,3.0,20302.0,42.5,60957.0,20287.0,8603.0,1698.0,572800.0,11356.0,580.0,19553.0,19553.0,8781.0,769798.9271239749,Denver-Aurora-Lakewood
2013-07-31,500000.0,587000.0,334.3465045592705,390.386343216532,87.0,98.0,169.0,264.0,128.0,0.9593304921289376,0.0804597701149425,0.0306122448979591,NY,11234,2013,8.0,0.0,28.0,2.0,131.0,12.0,317.0,40.0,22.0,95390.0,37.7,28752.0,95234.0,34053.0,1211.0,496200.0,48615.0,4768.0,91850.0,91850.0,41708.0,435987.2500810688,New York-Newark-Jersey City
2013-01-31,320000.0,335000.0,235.2572145545797,245.18072289156623,19.0,17.0,31.0,40.0,35.0,0.9781295897130003,0.263157894736842,0.0,NY,7662,2013,1.0,0.0,4.0,1.0,34.0,1.0,100.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312611.0252657768,New York-Newark-Jersey City
2022-12-31,329000.0,343899.5,234.375,232.5,33.0,37.0,38.0,21.0,34.0,0.999161649542697,0.3636363636363636,0.4864864864864865,PHL,19090,2022,35.0,0.0,2.0,1.0,47.0,71.0,39.0,9.0,14.0,20031.0,37.4,40505.0,19799.0,8291.0,1346.0,277600.0,11126.0,388.0,19149.0,19149.0,9309.0,358299.0548157526,Philadelphia-Camden-Wilmington
2012-05-31,432699.0,523500.0,289.80565973406067,311.1574376862147,31.0,35.0,40.0,30.0,42.5,0.992549598470822,0.3548387096774193,0.3428571428571428,LA,91201,2012,8.0,0.0,20.0,1.0,39.0,29.0,54.0,2.0,9.0,23419.0,40.5,25072.0,23305.0,8670.0,1273.0,640300.0,11822.0,1108.0,22927.0,22927.0,9894.0,433537.0004240373,Los Angeles-Long Beach-Anaheim
2017-09-30,235540.0,254045.0,108.1693247370207,117.84340965882292,45.0,44.0,37.0,50.0,44.0,0.9774115759656444,0.0444444444444444,0.2272727272727272,ORL,34773,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.0,36.1,17233.0,3739.0,1253.0,775.0,160600.0,1392.0,78.0,3546.0,3546.0,1249.0,264470.08976032684,Orlando-Kissimmee-Sanford
2023-07-31,499500.0,454900.0,234.54157782515992,226.6063963600001,144.0,127.0,128.0,19.0,6.0,1.0338924593539636,0.6875,0.763779527559055,BWI,21044,2023,12.0,1.0,1.0,2.0,21.0,75.0,43.0,0.0,9.0,45100.0,39.6,63003.0,44793.0,19543.0,1923.0,514400.0,26043.0,1156.0,44120.0,44120.0,19531.0,505411.1275586265,Baltimore-Columbia-Towson
2016-03-31,188750.0,209900.0,127.21874767329314,135.04504504504504,116.0,176.0,175.0,148.0,77.0,0.9805677679534875,0.1982758620689655,0.3295454545454545,TPA,34677,2016,19.0,0.0,1.0,1.0,22.0,45.0,6.0,0.0,10.0,21136.0,43.6,35325.0,21008.0,9721.0,1037.0,176900.0,11272.0,989.0,20580.0,20580.0,9519.0,203735.4558842641,Tampa-St. Petersburg-Clearwater
2021-07-31,557500.0,529000.0,297.6190476190476,286.8589743589744,149.0,155.0,165.0,35.0,5.0,1.0534432829693994,0.7181208053691274,0.5354838709677419,DEN,80033,2021,41.0,4.0,3.0,1.0,103.0,109.0,76.0,8.0,14.0,26742.0,42.9,38779.0,26378.0,12601.0,1180.0,418400.0,14700.0,816.0,25716.0,25716.0,11679.0,550077.3994494933,Denver-Aurora-Lakewood
2021-06-30,667500.0,649950.0,430.9626302820419,428.73525557011794,172.0,196.0,206.0,47.0,7.0,1.046565827339516,0.5930232558139535,0.7959183673469387,SEA,98126,2021,22.0,2.0,1.0,0.0,89.0,117.0,41.0,2.0,18.0,22681.0,39.5,52339.0,22381.0,10959.0,1449.0,589600.0,13630.0,646.0,21876.0,21876.0,11159.0,682330.4861598158,Seattle-Tacoma-Bellevue
2017-04-30,455000.0,462450.0,139.08181225554108,143.35951892697483,103.0,138.0,156.0,98.0,29.0,0.9911409749138714,0.2427184466019417,0.5434782608695651,DAL,75022,2017,2.0,0.0,2.0,0.0,51.0,13.0,37.0,0.0,5.0,24035.0,40.2,56578.0,23881.0,7483.0,2108.0,360000.0,12282.0,522.0,23211.0,23211.0,10154.0,433783.5660842832,Dallas-Fort Worth-Arlington
2021-07-31,515000.0,517000.0,204.77815699658703,209.5327777708568,231.0,258.0,272.0,105.0,16.0,1.020991995627893,0.5497835497835498,0.7674418604651163,PHL,19382,2021,32.0,0.0,2.0,0.0,35.0,52.0,14.0,0.0,6.0,54748.0,39.2,54827.0,51769.0,21270.0,1413.0,440800.0,29940.0,1398.0,53140.0,53140.0,24668.0,507118.2330693624,Philadelphia-Camden-Wilmington
2015-12-31,150000.0,81000.0,93.98496240601504,56.01659751037344,1.0,1.0,1.0,1.0,123.0,0.9493670886075948,0.0,0.0,SA,78886,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,55.5,31355.0,604.0,306.0,823.5,102500.0,409.0,20.0,604.0,604.0,371.0,251680.09576177545,San Antonio-New Braunfels
2012-09-30,156750.0,134900.0,112.3178416892012,115.18324607329843,30.0,30.0,17.0,65.0,117.0,0.9275419808584896,0.0333333333333333,0.0,PGH,15139,2012,0.0,0.0,1.0,0.0,4.0,4.0,25.0,0.0,1.0,6346.0,47.5,39186.0,6043.0,3272.0,788.0,165000.0,3363.0,130.0,6240.0,6240.0,3043.0,172873.95965847024,Pittsburgh
2012-11-30,338400.0,259999.5,188.8560157790927,206.47537290732845,6.0,6.0,6.0,12.0,148.5,0.9605909383773517,0.0,0.0,NY,7737,2012,0.0,0.0,0.0,0.0,13.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284128.44457878795,New York-Newark-Jersey City
2016-12-31,164500.0,196950.0,132.95463921344776,130.81359011627907,81.0,82.0,66.0,74.0,59.0,0.9612713904879596,0.1975308641975308,0.2682926829268292,CHI,60459,2016,8.0,1.0,1.0,1.0,53.0,46.0,95.0,5.0,19.0,29119.0,36.5,21141.0,28894.0,9335.0,1051.0,181700.0,14229.0,1529.0,28127.0,28127.0,12080.0,170886.5524428957,Chicago-Naperville-Elgin
2016-10-31,520000.0,544995.0,170.6970088108199,176.72311758494516,44.0,41.0,40.0,46.0,118.5,0.9735192369050032,0.0909090909090909,0.3170731707317073,ATX,78619,2016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3824.0,42.8,44367.0,3807.0,1461.0,1046.5,380000.0,1895.0,144.0,3793.0,3793.0,1489.0,494151.7251548427,Austin-Round Rock-Georgetown
2021-11-30,995000.0,1199999.0,438.2512209625377,465.5172413793104,86.0,90.0,99.0,46.0,33.0,1.0335192600209688,0.4767441860465116,0.6444444444444444,ATX,78731,2021,22.0,0.0,9.0,4.0,52.0,142.0,35.0,3.0,20.0,27664.0,39.9,70135.0,27622.0,14385.0,1369.0,642300.0,15615.0,639.0,26901.0,26901.0,12001.0,1028159.6166143628,Austin-Round Rock-Georgetown
2018-08-31,285000.0,306335.5,117.24034004697468,123.01013024602028,153.0,151.0,162.0,205.0,66.0,0.9797083458498664,0.1111111111111111,0.0198675496688741,CIN,41091,2018,13.0,1.0,0.0,0.0,12.0,10.0,16.0,0.0,2.0,19374.0,38.4,44223.0,19332.0,6875.0,1703.0,249200.0,9839.0,542.0,18528.0,18528.0,8340.0,292161.3798385619,Cincinnati
2021-08-31,274900.0,349900.0,161.66666666666666,180.93434343434345,29.0,41.0,49.0,22.0,11.0,0.9977140785116646,0.4827586206896551,0.6585365853658536,DET,48054,2021,1.0,0.0,0.0,0.0,22.0,5.0,8.0,0.0,1.0,7163.0,52.0,36434.0,7001.0,3281.0,909.0,218500.0,3397.0,187.0,7046.0,7046.0,3058.0,281853.2241602665,Detroit-Warren-Dearborn
2012-08-31,165000.0,168450.0,88.29300196206671,96.43436973184848,17.0,24.0,18.0,11.0,27.0,1.008844424371993,0.4705882352941176,0.1666666666666666,RIV,92567,2012,2.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,1.0,7891.0,31.6,21095.0,7848.0,2774.0,1109.0,285300.0,3671.0,470.0,7522.0,7522.0,3046.0,159246.73772074046,Riverside-San Bernardino-Ontario
2013-01-31,86325.0,106950.0,56.10841504506976,60.531375724264834,12.0,0.0,30.0,49.0,127.5,0.9424405816132376,0.3333333333333333,0.0909090909090909,CLT,28174,2013,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,8371.0,30.1,17862.0,7511.0,2969.0,797.0,127200.0,4163.0,390.0,8025.0,8025.0,3666.0,100008.3570011364,Charlotte-Concord-Gastonia
2018-01-31,273750.0,239995.0,143.0180783211581,156.75368329466357,2.0,4.0,3.0,7.0,339.0,0.9241987179487178,0.0,0.25,NY,7102,2018,3.0,3.0,5.0,1.0,82.0,39.0,173.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275761.09071027505,New York-Newark-Jersey City
2023-11-30,375000.0,285000.0,151.5151515151515,237.5,3.0,1.0,1.0,2.0,55.0,0.9857142857142857,0.0,1.0,PHL,19731,2023,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,328.0,70.1,54294.0,328.0,152.0,1373.0,429800.0,120.0,0.0,328.0,328.0,98.0,246011.6389223289,Philadelphia-Camden-Wilmington
2017-05-31,723500.0,785000.0,352.56662590129685,373.92455327597617,94.0,128.0,151.0,119.0,44.0,0.988978170263424,0.2978723404255319,0.5,LA,92653,2017,26.0,1.0,3.0,2.0,105.0,96.0,40.0,1.0,21.0,29028.0,43.2,46102.0,28815.0,10073.0,1875.0,644200.0,16526.0,996.0,28239.0,28239.0,13887.0,670885.2437658022,Los Angeles-Long Beach-Anaheim
2019-01-31,431000.0,430000.0,421.7221135029354,420.7436399217221,1.0,1.0,1.0,1.0,11.0,1.0023255813953489,1.0,1.0,SF,94569,2019,3.0,1.0,1.0,0.0,55.0,24.0,20.0,1.0,3.0,205.0,49.0,90611.0,205.0,157.0,1863.0,839000.0,179.0,0.0,205.0,205.0,179.0,550165.2574027142,San Francisco-Oakland-Berkeley
2020-02-29,1150000.0,1325000.0,391.94055944055947,398.69829939114,32.0,36.0,31.0,26.0,81.0,0.9713311013334496,0.03125,0.3333333333333333,BOS,2420,2020,29.0,1.0,2.0,1.0,49.0,63.0,48.0,0.0,9.0,14718.0,44.9,82843.0,14510.0,5144.0,2264.0,891700.0,7418.0,216.0,14296.0,14296.0,6568.0,1007305.1190448408,Boston-Cambridge-Newton
2013-02-28,450000.0,509000.0,236.3341346153846,365.9970238095238,19.0,25.0,29.0,29.0,39.0,1.0071396427401218,0.263157894736842,0.0,NY,11416,2013,0.0,0.0,13.0,0.0,117.0,3.0,145.0,55.0,4.0,24977.0,33.1,20015.0,24890.0,7876.0,1327.0,456100.0,12615.0,1783.0,24104.0,24104.0,10002.0,357756.3554450627,New York-Newark-Jersey City
2022-04-30,319000.0,303553.0,184.54545454545453,188.4619419238197,29.0,0.0,30.0,24.0,19.0,1.0187759323477166,0.5172413793103448,0.7352941176470588,STL,63348,2022,4.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,10578.0,42.8,45508.0,10365.0,3937.0,1250.0,315800.0,5536.0,52.0,10173.0,10173.0,4771.0,393937.1614782291,St. Louis
2018-01-31,112000.0,124000.0,102.28310502283104,129.37853107344634,17.0,25.0,28.0,24.0,78.0,0.981298226075668,0.0588235294117647,0.28,TPA,33716,2018,26.0,0.0,2.0,2.0,23.0,71.0,20.0,0.0,13.0,18028.0,32.7,34585.0,17573.0,10385.0,1169.0,109800.0,11297.0,518.0,17379.0,17379.0,10226.0,124982.9687712275,Tampa-St. Petersburg-Clearwater
2015-09-30,245000.0,239900.0,122.228538942581,116.0383275261324,69.0,71.0,95.0,61.0,14.0,0.9780494165504252,0.1304347826086956,0.028169014084507,DET,48335,2015,28.0,0.0,3.0,6.0,27.0,54.0,53.0,0.0,10.0,22765.0,37.1,41043.0,22672.0,11425.0,964.0,205300.0,12414.0,626.0,22006.0,22006.0,11027.0,240589.88396634217,Detroit-Warren-Dearborn
2021-01-31,315000.0,320000.0,168.7773547768886,170.52274394717534,223.0,207.0,211.0,58.0,21.0,1.00480493004501,0.3991031390134529,0.6328502415458938,DC,21703,2021,24.0,0.0,1.0,2.0,54.0,68.0,42.0,1.0,12.0,37048.0,35.5,37837.0,36836.0,14583.0,1531.0,283200.0,21574.0,999.0,35357.0,35357.0,18771.0,317616.1957927892,DC_Metro
2013-03-31,220000.0,234900.0,150.2403846153846,171.04974271012006,99.0,134.0,134.0,82.0,46.5,1.0071739604873235,0.3939393939393939,0.2537313432835821,LA,90003,2013,0.0,0.0,13.0,0.0,62.0,7.0,181.0,15.0,2.0,67226.0,26.5,10041.0,66905.0,17751.0,999.0,248400.0,26955.0,3834.0,62826.0,62826.0,21752.0,167215.8121894879,Los Angeles-Long Beach-Anaheim
2019-08-31,1460000.0,1725000.0,1357.850785047426,1359.2438555489698,14.0,11.0,25.0,13.0,23.5,1.0113267756664752,0.5714285714285714,0.3636363636363636,SF,94158,2019,154.0,18.0,10.0,9.0,194.0,1351.0,146.0,42.0,87.0,7291.0,34.0,86125.0,7216.0,4265.0,2745.0,1072700.0,4709.0,157.0,6874.0,6874.0,4309.0,1259647.0949752836,San Francisco-Oakland-Berkeley
2019-01-31,60250.0,99000.0,44.407944440320605,165.80487804878047,2.0,2.0,3.0,9.0,476.5,0.9580645161290322,0.0,0.0,CIN,41033,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,39.8,22481.0,1890.0,837.0,803.5,152900.0,757.0,11.0,1760.0,1760.0,746.0,136242.0602993353,Cincinnati
2017-02-28,187500.0,249000.0,148.31247644871684,159.8477640342531,96.0,118.0,105.0,118.0,47.0,0.9651069360585824,0.1770833333333333,0.2203389830508474,CHI,60707,2017,32.0,1.0,9.0,0.0,85.0,58.0,160.0,20.0,24.0,43451.0,39.2,27117.0,43154.0,16782.0,946.0,219400.0,22687.0,1943.0,42115.0,42115.0,19830.0,224067.6681700022,Chicago-Naperville-Elgin
2023-11-30,298795.0,297990.0,152.56474864300355,156.78033306899286,132.0,139.0,190.0,195.0,53.5,0.9800160820505556,0.159090909090909,0.2733812949640288,HOU,77511,2023,4.0,0.0,0.0,0.0,6.0,5.0,18.0,0.0,3.0,50799.0,34.1,31131.0,50514.0,19968.0,1218.0,197700.0,25065.0,1043.0,48592.0,48592.0,22798.0,282052.2357249931,Houston-The Woodlands-Sugar Land
2017-12-31,905000.0,808500.0,507.3051948051948,530.3797166625615,27.0,29.0,28.0,22.0,48.0,0.9964495487302796,0.4074074074074073,0.1034482758620689,LA,91024,2017,15.0,4.0,4.0,1.0,35.0,66.0,60.0,2.0,16.0,11067.0,45.0,52012.0,11056.0,4815.0,1469.0,861200.0,5856.0,309.0,10732.0,10732.0,5197.0,895280.0184785264,Los Angeles-Long Beach-Anaheim
2013-01-31,46325.0,49900.0,34.653465346534645,29.886158304782462,17.0,17.0,12.0,20.0,87.0,0.9614582407440946,0.1764705882352941,0.0,DET,48097,2013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5249.0,40.5,20209.0,5123.0,2122.0,636.0,119200.0,2536.0,426.0,5167.0,5167.0,1963.0,83030.75469703054,Detroit-Warren-Dearborn
2023-09-30,330000.0,310000.0,191.131498470948,191.131498470948,19.0,27.0,55.0,40.0,13.0,0.98152578699197,0.263157894736842,0.5185185185185184,ATL,30021,2023,19.0,0.0,3.0,9.0,43.0,66.0,60.0,3.0,21.0,26684.0,25.7,18741.0,26515.0,8273.0,1170.0,222200.0,12400.0,1160.0,24794.0,24794.0,9847.0,248965.759739108,Atlanta-Sandy Springs-Alpharetta
2022-06-30,1320000.0,1199000.0,728.6995515695068,665.266106442577,209.0,192.0,259.0,86.0,8.0,1.109512248779125,0.8564593301435407,0.7239583333333333,SF,94550,2022,15.0,1.0,1.0,0.0,84.0,92.0,30.0,2.0,13.0,50119.0,42.9,71413.0,49641.0,18454.0,2350.0,925400.0,27032.0,816.0,48216.0,48216.0,21853.0,1296099.1468557313,San Francisco-Oakland-Berkeley
2017-03-31,542500.0,630000.0,195.1951951951952,209.27896752194405,107.0,141.0,148.0,103.0,50.0,0.9887565373639818,0.1869158878504672,0.4893617021276595,DEN,80439,2017,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,24130.0,48.4,53138.0,23986.0,10742.0,1361.0,446700.0,13192.0,744.0,23663.0,23663.0,9963.0,508506.2752766058,Denver-Aurora-Lakewood
2013-07-31,216500.0,229990.0,104.06310519792392,109.37957987298486,190.0,204.0,221.0,121.0,39.5,0.9954166004987212,0.2684210526315789,0.4117647058823529,PHX,85212,2013,1.0,0.0,0.0,0.0,5.0,8.0,4.0,0.0,1.0,24373.0,28.8,25455.0,23866.0,7756.0,1079.0,199600.0,12776.0,742.0,22673.0,22673.0,11140.0,240217.59042824456,Phoenix-Mesa-Chandler
2012-04-30,42000.0,49900.0,38.84180790960452,46.06060606060606,127.0,126.0,152.0,235.0,93.0,0.923399303775593,0.1102362204724409,0.0396825396825396,TPA,34691,2012,0.0,0.0,2.0,0.0,3.0,0.0,15.0,0.0,0.0,21668.0,42.1,20000.0,21435.0,11370.0,914.0,110900.0,10173.0,1381.0,20850.0,20850.0,8282.0,55695.93830184278,Tampa-St. Petersburg-Clearwater
2021-09-30,710000.0,758500.0,467.20142602495537,535.7133928571428,40.0,52.0,76.0,63.0,36.0,0.9865899358955872,0.45,0.0961538461538461,NY,11420,2021,63.0,3.0,5.0,1.0,114.0,182.0,91.0,40.0,52.0,47266.0,39.8,29024.0,47006.0,14205.0,1725.0,563300.0,24259.0,1577.0,45741.0,45741.0,21028.0,641568.518950352,New York-Newark-Jersey City
2017-12-31,422000.0,457500.0,216.0718583462265,208.47868955531,38.0,28.0,34.0,26.0,20.0,1.010740277807254,0.5,0.6071428571428571,BOS,2053,2017,1.0,0.0,0.0,1.0,14.0,0.0,19.0,0.0,1.0,13135.0,40.7,46878.0,13022.0,4816.0,1132.0,379200.0,7922.0,365.0,12569.0,12569.0,7096.0,438945.26057141786,Boston-Cambridge-Newton
2013-08-31,596250.0,784000.0,440.4660344824752,511.0992346055764,4.0,3.0,2.0,2.0,59.5,0.9916225133376004,0.5,0.0,LA,91210,2013,12.0,0.0,29.0,1.0,49.0,57.0,61.0,3.0,23.0,228.0,31.3,64450.0,228.0,208.0,2001.0,472200.0,127.0,0.0,221.0,221.0,127.0,740550.2603286065,Los Angeles-Long Beach-Anaheim
2018-08-31,269950.0,249900.0,202.39271938283508,195.757180156658,262.0,261.0,330.0,285.0,41.5,0.9876875913343948,0.2022900763358778,0.2567049808429118,BWI,21230,2018,29.0,1.0,11.0,5.0,234.0,354.0,220.0,25.0,17.0,34657.0,32.1,46184.0,34584.0,17035.0,1415.0,247300.0,22181.0,1391.0,33300.0,33300.0,19822.0,241289.1531957209,Baltimore-Columbia-Towson
