zipcode	count	mean	median
91010	142	505454.57746478874	486250.0
91008	142	2117636.61971831	1703250.0
91007	142	1074353.8732394367	1022750.0
91006	142	1071775.352112676	1040750.0
90713	142	597896.1267605633	580000.0
90712	142	576189.5422535212	562125.0
90710	142	522573.8450704225	516125.0
90302	142	432300.3450704225	457250.0
90501	142	672401.0563380282	663250.0
90405	142	1499765.8450704226	1570000.0
90404	142	915050.4014084507	953750.0
90403	142	1284411.2676056337	1297500.0
90402	142	3544466.8591549294	3451250.0
90401	142	1448631.6830985916	1396500.0
90305	142	573764.1795774648	594750.0
90304	142	506806.76056338026	517500.0
90303	142	550821.8309859155	550000.0
90301	142	437366.80633802817	427250.0
90503	142	832617.4507042253	821500.0
90293	142	674955.2816901408	702500.0
90292	142	988545.0669014085	974500.0
90291	142	1773543.0211267606	1845000.0
90290	142	1224620.781690141	1170000.0
90280	142	443094.0633802817	432250.0
90278	142	1006678.5563380282	977250.0
90277	142	1156813.204225352	1200000.0
90275	142	1256849.323943662	1199000.0
90274	142	1743776.4084507043	1598000.0
90502	142	455743.15845070424	450000.0
90504	142	697442.559859155	691000.0
90706	142	505870.2852112676	495000.0
90631	142	572609.852112676	570000.0
90704	142	700807.2288732395	672500.0
90703	142	727147.5352112676	698250.0
90701	142	521196.53873239434	503000.0
90680	142	459290.8098591549	435000.0
90670	142	500274.6478873239	479250.0
90660	142	471982.3943661972	457750.0
90650	142	472550.8169014084	461000.0
90640	142	521868.0598591549	522500.0
90638	142	578725.2746478873	560500.0
90630	142	653969.5950704225	641250.0
90505	142	917846.352112676	873250.0
90623	142	729454.2077464788	684000.0
90621	142	564833.8556338028	550000.0
90620	142	588544.014084507	574500.0
90606	142	489941.84154929576	470000.0
90605	142	520315.84154929576	499500.0
90604	142	538144.4295774648	517500.0
90603	142	585161.9718309859	562500.0
90602	142	565939.3591549295	534995.0
90601	142	537861.4718309859	527500.0
48032	142	187855.2323943662	172000.0
48030	142	85058.29929577465	83825.0
48028	142	230845.40492957746	223000.0
11507	142	717350.6549295775	711000.0
11565	142	503016.03169014084	497500.0
11563	142	464100.54929577466	457000.0
11561	142	484409.323943662	468750.0
11560	142	895719.2781690141	873750.0
11559	142	622613.8450704225	621250.0
11558	142	451019.9823943662	423125.0
11557	142	577052.8661971831	550000.0
11554	142	499147.5176056338	480000.0
11553	142	387633.27464788733	365000.0
11552	142	469384.08450704225	436750.0
11550	142	331838.25	302755.25
11548	142	856825.6725352113	733750.0
11547	142	742908.0316901408	568000.0
11545	142	1081775.704225352	1007250.0
11542	142	531333.7605633803	509500.0
11530	142	823850.4577464788	830750.0
11520	142	351614.1549295775	335250.0
11518	142	412305.9718309859	385850.0
11516	142	624479.8767605633	600750.0
11514	142	538694.3274647887	516250.0
11510	142	433410.03873239434	424250.0
11566	142	555975.573943662	536637.5
11568	142	1927000.7394366197	1862500.0
11569	142	869638.7323943662	827500.0
11691	142	459679.4542253521	454125.0
11709	142	541612.1408450705	519500.0
11706	142	348910.03169014084	325125.0
11705	142	481551.8028169014	446500.0
11704	142	375909.2288732394	348050.0
11703	142	376270.6478873239	350000.0
11702	142	464698.1971830986	444750.0
11701	142	354605.4542253521	337245.0
11694	142	599176.735915493	544375.0
11692	142	486601.5950704225	446250.0
11598	142	696378.9366197183	690000.0
11570	142	608176.9894366197	602500.0
11596	142	659774.8767605633	665000.0
11590	142	468300.95070422534	449500.0
11581	142	502382.53169014084	475000.0
11580	142	458218.2429577465	450000.0
11579	142	721770.7323943662	703750.0
11577	142	813129.323943662	802000.0
11576	142	1052532.3450704226	1017500.0
11575	142	347705.48943661974	340000.0
11572	142	478405.9330985916	471250.0
11509	142	883574.6443661972	807500.0
11501	142	495706.73943661974	501400.0
11239	142	385005.6690140845	319587.0
11436	142	478872.88732394367	477500.0
11377	142	583387.073943662	600000.0
11375	142	378771.4718309859	375500.0
11374	142	341569.21830985916	338400.0
11373	142	470068.1866197183	476500.0
11372	142	353007.04225352115	375000.0
11370	142	755994.3661971831	767500.0
11369	142	663333.6126760563	690000.0
11368	142	651622.8873239437	682575.0
11367	142	334171.8450704225	316500.0
11366	142	887268.6936619718	891250.0
11365	142	799257.2676056338	825000.0
11364	142	338923.6056338028	330000.0
11363	142	855345.0246478873	829500.0
11362	142	387387.9859154929	347000.0
11361	142	746499.7816901408	748750.0
11360	142	493356.1408450704	485000.0
11358	142	869902.7323943662	867750.0
11357	142	628547.0985915493	706500.0
11356	142	742566.8591549295	734625.0
11355	142	595436.5105633803	595000.0
11354	142	437283.07746478874	501250.0
11378	142	731790.1161971831	762500.0
11379	142	735379.7464788732	759375.0
11385	142	790403.1690140845	778750.0
11422	142	504141.9366197183	485500.0
11435	142	338234.13028169016	325000.0
11434	142	489724.4014084507	467500.0
11433	142	498467.8098591549	480750.0
11432	142	622651.7605633803	620000.0
11429	142	500022.28169014084	470000.0
11428	142	551749.823943662	543750.0
11427	142	519446.8521126761	479750.0
11426	142	557654.7957746478	556500.0
11423	142	571333.0985915493	555000.0
11421	142	559279.6302816902	586000.0
11411	142	492113.9859154929	476750.0
11420	142	541841.440140845	532500.0
11419	142	584252.4471830986	571750.0
11418	142	531870.0704225352	541250.0
11417	142	576688.8133802817	578250.0
11416	142	613746.8309859155	617500.0
11415	142	260978.87323943662	266500.0
11414	142	315865.7711267606	305166.5
11413	142	513297.3521126761	499250.0
11412	142	491425.911971831	485000.0
11710	142	509137.1478873239	493550.0
11713	142	312954.3661971831	290000.0
11714	142	472222.71126760566	450750.0
11715	142	443048.8169014084	426875.0
11901	142	372449.5950704225	343250.0
11804	142	620053.0176056338	606000.0
11803	142	597866.3802816902	559250.0
11801	142	477832.90845070424	477500.0
11798	142	274717.80633802817	250000.0
11797	142	869013.0809859155	841500.0
11796	142	428009.52464788733	406625.0
11795	142	455798.4471830986	427000.0
11793	142	498138.83450704225	490500.0
11792	142	438095.8908450704	407500.0
11791	142	770047.3767605633	754500.0
11790	142	469145.27464788733	448625.0
11789	142	289332.0281690141	265000.0
11788	142	497002.5352112676	469500.0
11787	142	494999.25352112675	475250.0
11786	142	434072.4929577465	403250.0
11784	142	313860.3133802817	288498.5
11783	142	484205.2781690141	472943.75
11782	142	442570.73943661974	422500.0
11780	142	507894.4190140845	501875.0
11779	142	357899.2042253521	332750.0
11930	142	2095003.5211267606	1615000.0
11932	142	1802681.3345070423	1500000.0
11933	142	366189.1549295775	355000.0
11950	142	233331.97535211267	197500.0
11961	142	255668.89788732395	232000.0
11960	142	1047597.1830985915	886750.0
11959	142	2039930.042253521	1768750.0
11958	142	933877.8732394367	849750.0
11957	142	1009919.6549295775	907000.0
11955	142	400501.11971830984	382087.5
11954	142	1287364.0492957747	1255000.0
11953	142	236150.33450704225	207337.5
11952	142	634021.4718309859	580337.5
11949	142	379087.23943661974	354996.75
11934	142	398096.15845070424	361992.5
11948	142	673384.2816901408	625000.0
11946	142	524186.44366197183	492500.0
11944	142	582140.1338028169	537500.0
11942	142	679865.6514084507	611500.0
11941	142	533853.0669014085	525000.0
11940	142	479709.09154929576	440000.0
11939	142	740604.2253521127	661350.0
11937	142	993993.7007042253	866500.0
11935	142	731472.5528169014	690500.0
11778	142	293385.1021126761	259250.0
11777	142	493415.2781690141	475000.0
11776	142	346510.8978873239	315500.0
11727	142	289678.0528169014	263625.0
11740	142	540696.6373239437	512225.0
11739	142	695961.2887323943	650000.0
11738	142	363113.0352112676	329750.0
11735	142	428651.8661971831	420000.0
11733	142	517814.08450704225	487750.0
11732	142	656666.8133802817	650000.0
11731	142	502695.4014084507	473325.0
11730	142	426404.1690140845	383250.0
11729	142	389720.0985915493	358500.0
11726	142	338763.9647887324	326750.0
11742	142	344709.661971831	321750.0
11725	142	506085.5	476000.0
11724	142	1264227.0387323943	1200000.0
11722	142	288060.3732394366	265000.0
11721	142	613098.1197183098	599072.5
11720	142	360484.20774647885	335000.0
11719	142	403148.97535211267	385750.0
11718	142	544208.0070422535	525000.0
11717	142	328115.1338028169	302500.0
11716	142	425385.02464788733	396000.0
11741	142	390187.0985915493	365000.0
11743	142	626903.897887324	597749.75
11772	142	322691.7288732394	289000.0
11762	142	500990.3485915493	498250.0
11771	142	825858.4577464788	782875.0
11770	142	743710.735915493	735000.0
11769	142	415067.7323943662	385250.0
11768	142	657112.3169014085	630000.0
11767	142	469522.5457746479	435000.0
11766	142	477427.88028169016	457500.0
11765	142	2237554.7535211267	1666000.0
11764	142	441929.42957746476	410000.0
11763	142	317403.7570422535	276950.0
11758	142	501468.6830985916	488500.0
11746	142	498089.176056338	461750.0
11757	142	371246.4788732394	349995.0
11756	142	429487.1443661972	419250.0
11755	142	428163.4330985916	400500.0
11754	142	464920.03169014084	432500.0
11753	142	841731.7394366197	836250.0
11752	142	388978.4190140845	360000.0
11751	142	372343.7042253521	339000.0
11749	142	309589.7676056338	268750.0
11747	142	633255.6725352113	620000.0
11249	142	1313660.0563380283	1263000.0
11238	142	1084765.0	980000.0
48027	142	194258.88028169013	180000.0
10510	142	724801.4154929577	685000.0
10548	142	385165.8591549296	351500.0
10547	142	367341.53169014084	337000.0
10546	142	687851.4049295775	607305.5
10543	142	764889.602112676	752500.0
10541	142	397493.7640845071	374499.5
10538	142	1121813.9647887324	1110000.0
10537	142	227902.6584507042	225000.0
10536	142	734424.735915493	675000.0
10533	142	869915.2816901408	860000.0
10532	142	558949.7535211268	535000.0
10530	142	367401.2323943662	367000.0
10528	142	944856.5387323943	850000.0
10527	142	615625.6197183098	595000.0
10526	142	581512.6690140845	611500.0
10524	142	509481.71830985916	431250.0
10523	142	457090.22535211267	401250.0
10522	142	703794.4929577465	667500.0
10520	142	560545.5457746478	525000.0
10516	142	507063.00352112675	485000.0
10514	142	943824.9718309859	890069.0
10512	142	296453.9471830986	271202.5
10549	142	623556.514084507	650000.0
10550	142	363741.1091549296	303250.0
10552	142	270004.84154929576	235608.5
10580	142	1576502.7711267606	1499000.0
10597	142	1086389.338028169	999499.5
10596	142	308432.7429577465	278500.0
10595	142	598527.0035211268	579649.75
10594	142	598345.4049295775	574749.75
10591	142	618936.764084507	608750.0
10590	142	588559.985915493	541750.0
10589	142	444428.5281690141	425000.0
10588	142	392830.8098591549	360750.0
10583	142	971645.1302816902	927500.0
10579	142	374744.78873239434	349000.0
10553	142	405009.22535211267	350000.0
10578	142	472092.78169014084	422000.0
10577	142	1498054.4894366197	1410000.0
10576	142	907754.8133802817	828500.0
10573	142	582634.5457746478	546250.0
10570	142	688411.7922535212	666375.0
10567	142	433366.95070422534	400000.0
10566	142	301669.67253521126	279875.0
10562	142	399905.7711267606	378000.0
10560	142	549153.0704225352	515000.0
10511	142	361745.5985915493	353775.0
10509	142	332633.9718309859	302000.0
11237	142	843002.1514084507	772500.0
10507	142	596660.3873239437	553500.0
10454	142	627866.2218309859	661001.75
10453	142	466970.95070422534	427750.0
10452	142	271648.23943661974	211000.0
10451	142	255862.78873239437	271000.0
10314	142	515792.70774647885	515000.0
10312	142	540857.5492957747	547500.0
10310	142	483283.96830985916	479300.0
10309	142	602755.8274647887	615444.0
10308	142	522927.161971831	535750.0
10307	142	661013.9894366197	667921.25
10306	142	527114.559859155	548250.0
10305	142	518729.4647887324	531250.0
10304	142	505065.4788732394	490000.0
10303	142	369705.6267605634	361500.0
10302	142	429405.9366197183	432125.0
10301	142	465768.32746478874	498750.0
10282	142	2456106.8626760566	2246573.75
10280	142	747423.7112676057	745000.0
10128	142	1349650.2288732394	1390000.0
10075	142	994492.9049295775	930000.0
10069	142	1705400.781690141	1723750.0
10455	142	549238.7323943662	590000.0
10456	142	404438.6443661972	366250.0
10457	142	469248.088028169	453000.0
10469	142	529912.5352112676	501750.0
10506	142	1041616.6830985915	1100000.0
10505	142	649936.8838028169	650000.0
10504	142	1163519.9929577464	1175000.0
10502	142	729535.8802816902	730000.0
10501	142	608433.4577464788	646250.0
10473	142	436854.92253521126	432000.0
10472	142	589785.7676056338	596250.0
10471	142	321112.1443661972	330000.0
10470	142	443154.41549295775	405000.0
10468	142	198986.71126760563	175000.0
10458	142	335688.9014084507	248571.0
10467	142	351440.3169014084	316625.0
10466	142	475381.70070422534	450500.0
10465	142	514084.32042253524	491374.75
10464	142	495756.9542253521	486250.0
10463	142	299926.22535211267	291250.0
10462	142	196657.63028169013	195250.0
10461	142	548552.8873239437	511250.0
10460	142	431858.78169014084	437000.0
10459	142	429346.69366197183	421749.75
10598	142	462398.3978873239	438750.0
10601	142	279154.75	289875.0
10603	142	383605.52464788733	373500.0
10604	142	657998.8345070423	640000.0
11211	142	1205949.852112676	1214654.5
11210	142	549744.4542253522	545750.0
11209	142	598083.5950704225	584750.0
11208	142	613934.3309859155	652501.0
11207	142	561685.3345070423	575625.0
11206	142	851068.8274647887	799500.0
11205	142	870112.1408450705	849500.0
11204	142	1022691.9894366197	952500.0
11203	142	540177.4471830986	551875.0
11201	142	1157058.4647887324	1076250.0
11106	142	608641.926056338	614500.0
11105	142	835484.309859155	971000.0
11104	142	441430.80633802817	415000.0
11103	142	824218.323943662	858000.25
11102	142	768198.2147887324	765000.0
11101	142	1026244.8802816902	1082500.0
11096	142	440647.97535211267	420000.0
11050	142	859047.661971831	846000.0
11040	142	646725.7007042253	675000.0
11030	142	1437731.926056338	1461250.0
11024	142	1630883.3133802817	1600000.0
11212	142	561834.485915493	575000.0
11213	142	1097159.5563380283	1175000.0
11214	142	798910.7816901408	758750.0
11226	142	608816.1232394367	610260.0
11236	142	556106.735915493	550000.0
11235	142	457777.5	480000.0
11234	142	615722.0070422535	621250.0
11233	142	962636.985915493	955750.0
11232	142	894702.3028169014	907500.0
11231	142	1611949.5387323943	1606250.0
11230	142	444847.2957746479	438250.0
11229	142	516965.088028169	579500.0
11228	142	993495.4190140845	980000.0
11225	142	857444.6126760563	800000.0
11215	142	1325544.6549295774	1264625.0
11224	142	486441.54929577466	464000.0
11223	142	867967.8732394367	862625.0
11222	142	1181223.7852112676	1152750.0
11221	142	1031585.3661971831	988000.0
11220	142	999163.0281690141	952500.0
11219	142	1053575.352112676	1027500.0
11218	142	740441.4894366197	706000.0
11217	142	1302829.3309859154	1237500.0
11216	142	1086268.485915493	999999.0
11023	142	943347.9014084507	907500.0
11021	142	471526.9718309859	460750.0
11020	142	1130175.2605633803	1158750.0
10709	142	634246.1267605633	602500.0
10923	142	352813.7323943662	325000.0
10920	142	417572.17957746476	400750.0
10913	142	546650.8450704225	520000.0
10901	142	397608.6690140845	360000.0
10805	142	233437.5915492958	199000.0
10804	142	772477.8556338028	735500.0
10803	142	859865.3415492958	854000.0
10801	142	482242.80633802817	455000.0
10710	142	412299.76056338026	414853.5
10708	142	571049.2957746478	530000.0
10931	142	297258.6267605634	265000.0
10707	142	604716.1971830986	583500.0
10706	142	757278.3274647887	746500.0
10705	142	410031.57042253524	388250.0
10704	142	383156.21126760566	350395.0
10703	142	396581.338028169	391000.0
10701	142	309478.0176056338	292500.0
10607	142	545002.1197183098	510000.0
10606	142	520371.1267605634	504025.0
10605	142	600142.4612676057	575000.0
10927	142	251080.71830985916	213500.0
10952	142	603363.5563380282	533625.0
11010	142	513165.4190140845	518700.0
10980	142	399581.6830985916	366000.0
11004	142	506815.9471830986	500000.0
11003	142	443946.1232394366	431150.0
11001	142	578653.176056338	578500.0
10994	142	511174.24647887325	479975.0
10993	142	239931.60211267605	210000.0
10989	142	373095.07042253524	344000.0
10986	142	460278.42253521126	410996.0
10984	142	412244.53873239434	375000.0
10983	142	485938.7570422535	461500.0
10977	142	477442.2042253521	435000.0
10954	142	385467.57042253524	350000.0
10976	142	475507.83450704225	482500.0
10974	142	327697.1338028169	290250.0
10970	142	334018.41549295775	369000.0
10968	142	524443.0387323943	497000.0
10965	142	453602.9929577465	431250.0
10964	142	759698.5915492958	640000.0
10962	142	455255.2640845071	429275.0
10960	142	493391.7957746479	475360.0
10956	142	509259.3309859155	470625.0
11962	142	5705806.338028169	4350000.0
11963	142	1196825.8556338027	952500.0
11964	142	1388523.1795774647	999999.0
15671	142	169327.92253521126	178800.0
16020	142	134599.27464788733	123450.0
16002	142	209362.24295774646	196250.0
16001	142	146807.61971830987	142350.0
15944	142	114347.52112676056	107100.0
15923	142	101207.29929577465	79450.0
15736	142	48853.52112676056	19900.0
15698	142	75399.93309859154	72450.0
15697	142	108434.50352112677	101000.0
15692	142	117586.1514084507	118405.0
15690	142	66958.76408450704	62750.0
15688	142	95915.6690140845	99900.0
15687	142	242866.78521126762	168750.0
15686	142	152991.63732394367	145000.0
15684	142	106982.69014084506	70000.0
15683	142	119358.94014084506	121250.0
15681	142	120484.92957746479	112000.0
15679	142	153096.14436619717	147025.0
15678	142	125201.39436619719	119000.0
15677	142	204425.79929577466	165000.0
15675	142	91929.7957746479	85975.0
15673	142	99753.51408450704	99650.0
16022	142	17345.070422535213	6500.0
16023	142	196623.55985915492	190000.0
16025	142	152229.60211267605	149950.0
16050	142	102799.80633802817	89000.0
16063	142	267330.17957746476	235000.0
16061	142	167733.5633802817	160000.0
16059	142	336480.9718309859	322796.25
16057	142	177015.49295774646	175000.0
16056	142	210784.0704225352	205250.0
16055	142	247172.9014084507	240000.0
16053	142	251515.17605633804	240000.0
16052	142	243999.02112676058	237166.25
16051	142	248034.22535211267	246500.0
16049	142	0.0	0.0
16028	142	105070.49295774648	99100.0
16046	142	359107.58450704225	350000.0
16045	142	81302.77112676056	78000.0
16041	142	135650.6971830986	130000.0
16040	142	125516.30633802817	110000.0
16038	142	120513.22887323944	118000.0
16037	142	270522.84154929576	260000.0
16034	142	209072.27112676058	202000.0
16033	142	257857.04929577466	253125.0
16029	142	114898.9014084507	120250.0
15672	142	202624.03521126762	200000.0
15670	142	164181.88028169013	150000.0
11965	142	1194832.3943661973	952500.0
15668	142	254496.46830985916	239225.0
15618	142	96270.67957746479	85050.0
15617	142	71335.41549295775	41291.0
15615	142	156863.02816901408	134500.0
15613	142	134113.4084507042	134700.0
15611	142	103515.6690140845	87000.0
15610	142	145966.64788732395	146225.0
15601	142	166855.1690140845	157025.0
15490	142	190442.60563380283	169500.0
15486	142	134226.58450704225	113975.0
15483	142	105381.69014084506	94975.0
15482	142	90058.0985915493	75000.0
15480	142	128554.3838028169	120000.0
15479	142	119141.77112676056	115000.0
15478	142	138449.1866197183	143200.0
15477	142	95929.09507042254	88900.0
15475	142	91865.49295774648	73500.0
15474	142	92162.25704225352	82000.0
15473	142	151693.09507042254	143250.25
15470	142	205439.4366197183	194500.0
15469	142	153845.2676056338	175000.0
15468	142	94968.57746478873	86400.0
15620	142	99031.42957746479	114025.0
15622	142	273534.46830985916	250000.0
15623	142	142852.4471830986	114125.0
15641	142	94082.6338028169	86950.0
15666	142	125194.41549295775	120901.75
15665	142	129271.73591549296	135000.0
15663	142	139283.71478873238	120000.0
15658	142	181297.69366197183	172000.0
15656	142	111596.4014084507	111000.0
15655	142	156872.53521126762	145000.0
15650	142	137265.72535211267	130500.0
15644	142	112186.61971830986	106187.5
15642	142	178723.22183098592	166750.0
15640	142	113294.64788732394	85000.0
15626	142	189621.1161971831	179675.0
15639	142	157504.04929577466	158740.0
15637	142	107869.04929577465	105000.0
15636	142	285799.66549295775	279700.0
15634	142	76360.53169014085	60725.0
15632	142	243350.28169014084	228000.0
15631	142	62188.538732394365	66500.0
15629	142	35731.457746478874	40500.0
15628	142	164014.08450704225	124000.0
15627	142	104499.40845070423	100475.0
16066	142	314821.96830985916	298495.0
16115	142	156508.31690140846	150250.0
16123	142	273263.95774647885	244250.0
16136	142	70970.22183098592	63600.0
19004	142	462959.8732394366	452250.0
19003	142	338960.07042253524	316125.0
19002	142	436557.11267605633	392500.0
19001	142	268827.86971830984	250000.0
18977	142	547694.3661971831	533075.0
18976	142	378922.2570422535	359950.0
18974	142	314365.91549295775	300000.0
18972	142	359388.1161971831	339275.0
18969	142	279012.38732394367	265000.0
18966	142	340636.2323943662	318125.0
18964	142	281542.3309859155	262325.0
18960	142	318533.6232394366	300056.25
18955	142	264233.0985915493	230000.0
18954	142	471694.65845070424	445000.0
18951	142	278328.8732394366	267500.0
18947	142	460649.426056338	429775.0
18944	142	317312.5140845071	304455.5
18942	142	474575.42957746476	420000.0
18940	142	463459.8591549296	439950.0
18938	142	541766.7464788732	543500.0
18936	142	261535.6161971831	241525.0
19006	142	413701.01056338026	375000.0
19007	142	186910.27816901408	162350.0
19008	142	367199.48943661974	348950.0
19025	142	453562.2957746479	436375.0
19035	142	993066.8415492958	911250.0
19034	142	485961.45070422534	479072.0
19033	142	208935.72887323942	194750.0
19032	142	116475.1161971831	110000.0
19031	142	408629.9190140845	372500.0
19030	142	265116.8169014084	245000.0
19029	142	146271.93309859154	128975.0
19027	142	247145.0176056338	226225.0
19026	142	178852.68309859154	159925.0
19023	142	80754.47535211267	61950.0
19009	142	908818.4542253522	580350.0
19022	142	102876.99295774648	91250.0
19021	142	199619.29577464788	184625.0
19020	142	268809.2042253521	251000.0
19018	142	152544.23591549296	137875.0
19015	142	157108.75352112675	142000.0
19014	142	233292.21126760563	222450.0
19013	142	48034.964788732395	38500.0
19012	142	244576.67605633804	216750.0
19010	142	575954.764084507	585000.0
18934	142	953903.1690140845	818000.0
18933	142	878222.2711267605	740000.0
18932	142	522261.09154929576	443448.75
16242	142	83255.42605633802	83000.0
18076	142	206332.53169014084	188000.0
18074	142	273469.3732394366	256187.5
18073	142	258995.99295774646	245247.5
18070	142	271057.3943661972	219250.0
18054	142	288156.90845070424	286500.0
18041	142	194712.8028169014	186725.0
16262	142	152692.98591549296	138762.5
16259	142	120501.62323943662	76450.0
16249	142	106441.02816901408	98500.0
16240	142	117541.54929577465	113000.0
18324	142	112790.54929577465	85500.0
16238	142	72945.80281690141	57500.0
16229	142	143420.43309859154	138500.0
16228	142	89361.7957746479	82000.0
16226	142	80874.64084507042	74475.0
16222	142	140832.04929577466	104000.0
16218	142	192961.32394366196	169250.0
16212	142	79589.43661971831	77000.0
16210	142	106661.04225352113	74950.0
16201	142	111873.88028169014	110000.0
18077	142	437582.11267605633	423950.0
18328	142	130299.90492957746	100200.0
18930	142	396575.52464788733	375000.0
18901	142	421182.36267605633	401249.75
18929	142	454676.28169014084	446250.0
18925	142	472315.3309859155	437500.0
18923	142	414909.29225352115	397862.5
18920	142	556636.6197183098	360000.0
18917	142	291885.3485915493	275750.0
18915	142	373150.5352112676	379900.0
18914	142	375034.2147887324	347450.0
18913	142	478978.8732394366	475000.0
18902	142	525305.7992957747	495087.5
18464	142	210952.5	185250.0
18336	142	212840.06690140846	179648.75
18458	142	204988.9084507042	172624.75
18451	142	508745.9788732394	525000.0
18445	142	0.0	0.0
18435	142	208763.04225352113	175000.0
18428	142	167778.69366197183	143025.0
18426	142	185581.77112676058	160000.0
18425	142	179879.68309859154	148450.0
18371	142	139353.14084507042	100000.0
18337	142	208141.72183098592	176625.0
15466	142	50283.45070422535	79900.0
15464	142	156483.99295774646	146550.5
15462	142	94444.3661971831	126000.0
15142	142	593283.9542253522	585000.0
15084	142	94442.90845070423	87225.0
15083	142	115519.04929577465	99000.0
15082	142	121223.12676056338	119500.0
15081	142	87167.95774647887	80000.0
15078	142	173502.52816901408	124000.0
15076	142	98105.47183098592	84000.0
15074	142	89370.90845070423	83750.0
15071	142	222093.19366197183	211500.0
15068	142	117143.34507042254	110225.0
15067	142	88426.33450704225	84625.0
15066	142	97498.5352112676	89900.0
15065	142	115721.47183098592	109950.0
15064	142	140921.82746478874	121000.0
15063	142	111611.86971830986	104450.0
15062	142	68595.90845070423	65125.0
15061	142	152472.88732394367	147875.0
15060	142	122926.57394366198	103693.75
15059	142	85188.03873239437	77125.0
15057	142	279990.5211267606	270000.0
15056	142	127398.64084507042	111665.0
15055	142	197630.78873239437	189500.0
15085	142	146482.4084507042	133625.0
15086	142	281570.588028169	278662.5
15088	142	41163.028169014084	10000.0
15122	142	106940.64436619719	92725.0
15139	142	238278.68309859154	225500.0
15137	142	88105.80633802817	76250.0
15136	142	126976.02464788733	125500.0
15135	142	139500.5176056338	134900.0
15133	142	78655.0457746479	69000.0
15132	142	44166.2676056338	35000.0
15131	142	117828.61971830986	112225.0
15129	142	182115.6690140845	172225.0
15126	142	200504.53873239437	192450.0
15120	142	97060.50352112677	85000.0
15089	142	115224.6690140845	114225.0
15116	142	206790.76408450704	198000.0
15112	142	57926.44366197183	47500.0
15110	142	36241.47535211268	29000.0
15108	142	206582.64788732395	200500.0
15106	142	151590.38732394367	144325.0
15104	142	34743.105633802814	29545.0
15102	142	201596.51408450704	188100.0
15101	142	249671.46830985916	242875.0
15090	142	359812.926056338	345475.0
15054	142	81384.49647887323	80000.0
15053	142	106820.77464788733	92500.0
15052	142	128249.02112676056	122250.0
15001	142	135673.19014084508	127625.0
15015	142	364827.53169014084	347250.0
15014	142	75129.78169014085	71475.0
15012	142	139867.53521126762	134250.0
15010	142	134877.19014084508	129100.0
15009	142	204233.24295774646	195000.0
15007	142	215793.37323943662	227775.0
15006	142	102550.35211267606	108000.0
15005	142	173548.74295774646	162750.0
15003	142	83834.7957746479	76225.0
12563	142	277115.8309859155	242375.0
15018	142	69822.53169014085	62500.0
11980	142	297098.29929577466	276000.0
11978	142	1130815.838028169	961250.0
11977	142	938211.3943661972	838250.0
11976	142	2219375.88028169	2092500.0
11975	142	1845239.4366197183	1807000.0
11972	142	416864.676056338	345000.0
11971	142	651804.5528169014	569000.0
11968	142	994572.4049295775	844250.0
11967	142	261933.53169014084	225000.0
15017	142	193350.21126760563	176250.0
15019	142	226804.8415492958	180000.0
15051	142	163805.75352112675	88625.0
15037	142	128498.23943661971	124125.0
15050	142	223019.12676056338	223787.5
15049	142	134703.52112676058	134125.0
15047	142	119477.66197183098	105750.0
15046	142	168245.1971830986	167400.0
15045	142	56496.609154929574	54675.0
15044	142	305357.5140845071	299147.5
15043	142	194045.5704225352	179700.0
15042	142	195160.04929577466	189950.0
15038	142	76332.74647887323	67075.0
15035	142	65430.109154929574	57123.5
15021	142	137501.42253521126	135950.0
15034	142	62088.82042253521	57575.0
15033	142	38414.48943661972	37775.0
15031	142	79109.15492957746	80000.0
15030	142	71802.43309859154	59600.0
15027	142	134767.5809859155	127337.5
15026	142	287799.92253521126	290242.5
15025	142	132345.4295774648	130412.5
15024	142	163093.8133802817	150725.0
15022	142	68430.4647887324	66031.25
15140	142	52007.394366197186	52050.0
15143	142	371747.6549295775	373343.25
15461	142	96631.29929577465	92500.0
15144	142	111406.60915492958	106000.0
15377	142	306879.75352112675	340000.0
15376	142	140904.7323943662	124950.0
15368	142	48390.84507042253	44500.0
15367	142	456769.23943661974	435650.0
15363	142	133212.49295774646	125950.0
15360	142	181210.161971831	179425.0
15358	142	82545.58450704225	79900.0
15350	142	75291.54929577465	70000.0
15347	142	77566.72535211267	70000.0
15345	142	113405.34154929577	72250.0
15342	142	198677.49647887325	187650.0
15340	142	214406.24647887325	194000.0
15333	142	123608.60563380281	111750.0
15332	142	165756.24647887325	158225.0
15331	142	98833.80281690141	75000.0
15330	142	307867.54225352115	306750.0
15329	142	254410.5633802817	209000.0
15324	142	71669.03169014085	52500.0
15323	142	148247.54225352113	143800.0
15321	142	232609.70422535212	229000.0
15317	142	279786.53873239434	258111.75
15401	142	127871.0352112676	124950.0
15410	142	127837.67605633802	95000.0
15412	142	67190.14084507042	64000.0
15438	142	93311.05281690141	79950.0
15459	142	134399.63028169013	112250.0
15458	142	119927.55281690141	117725.0
15456	142	108482.94366197183	95000.0
15451	142	135730.77464788733	140000.0
15446	142	117216.9014084507	125000.0
15445	142	154807.2394366197	144975.0
15444	142	50396.47887323944	28000.0
15442	142	73930.80985915494	63500.0
15440	142	272577.4647887324	268000.0
15437	142	215487.84507042254	207725.0
15413	142	36245.035211267605	39800.0
15436	142	135529.89788732395	132250.0
15433	142	133042.53521126762	131400.0
